Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (524292), 8, 23, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (851975), 9, 23, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7667828), 23, 23, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (7995513), 22, 23, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (524289), 12, 24, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (655362), 23, 19, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (327683), 12, 25, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 10, 23, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (720901), 22, 20, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (589830), 23, 20, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (786439), 23, 22, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (851976), 9, 25, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (786439), 23, 22, 22, 24, 276, 1cddc22c
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (786439), 23, 22, 18, 30, 276, eb506b4e
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (786439), 23, 22, 22, 21, 256, a24451e3
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (786439), 23, 22, 22, 21, 256, a24451e3
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 10, 23, 10, 25, 256, 6d778381
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 10, 23, 10, 25, 256, 6d778381
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 11, 24, 10, 25, 0, 7ade7055
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 11, 24, 10, 25, 0, 7ade7055
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (589830), 23, 20, 23, 21, 256, 5cd833ff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (589830), 23, 20, 23, 21, 256, 5cd833ff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (720901), 22, 20, 19, 19, 4353, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (720901), 22, 20, 19, 19, 4353, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (655362), 23, 19, 19, 19, 4353, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (655362), 23, 19, 19, 19, 4353, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (327683), 12, 25, 19, 19, 4353, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (327683), 12, 25, 19, 19, 4353, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (524289), 12, 24, 10, 25, 4360,  4d81337
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (524289), 12, 24, 10, 25, 4360,  4d81337
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (524289), 11, 25, 10, 25, 4104, 63c54114
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (524289), 11, 25, 10, 25, 4104, 63c54114
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5570644), 72, 33, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (7864439), 58, 22, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 56, 19, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (131073), 67, 19, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 68, 18, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (327683), 67, 17, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (786437), 67, 18, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 33, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_ARCHER (655367), 68, 19, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 15, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 15, 69, 12, 4360, af3e7796
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 15, 69, 12, 4360, af3e7796
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 14, 69, 12, 4104, ad6a24d3
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 14, 69, 12, 4104, ad6a24d3
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (131073), 67, 19, 66, 19, 256, 9c692372
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (131073), 67, 19, 66, 19, 256, 9c692372
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 68, 18, 67, 16, 256, e76376f1
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 68, 18, 67, 16, 256, e76376f1
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 67, 17, 67, 16, 0, e46133c0
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 67, 17, 67, 16, 0, e46133c0
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (327683), 67, 17, 66, 17, 256, e397e0fb
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (327683), 67, 17, 66, 17, 256, e397e0fb
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (786437), 67, 18, 68, 18, 256, 8841c811
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (786437), 67, 18, 68, 18, 256, 8841c811
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_ARCHER (655367), 68, 19, 69, 18, 256, c027c177
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_ARCHER (655367), 68, 19, 69, 18, 256, c027c177
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 33, 70, 30, 256, 10c75673
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 33, 70, 30, 256, 10c75673
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 32, 70, 30, 0, 549ac2bc
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 32, 70, 30, 0, 549ac2bc
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 31, 70, 30, 0, 3fd68168
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 31, 70, 30, 0, 3fd68168
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 56, 19, -9999, -9999, 2368, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 56, 19, 55, 17, 320, 60b17649
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 56, 19, 55, 17, 320, 60b17649
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 56, 18, 55, 17, 64, 90340b51
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 56, 18, 55, 17, 64, 90340b51
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 55, 17, -9999, -9999, 2112, ffffffff
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 55, 17, 56, 16, 64, f10689cd
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 55, 17, 56, 16, 64, f10689cd
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 14, 69, 12, 4104, ad6a24d3
060, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 68, 14, 69, 12, 4104, ad6a24d3
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 10, 25, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (851976), 9, 25, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 7, 20, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 16, 25, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 16, 25, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (524292), 8, 23, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 6, 19, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (851975), 9, 23, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 16, 25, 18, 30, 276, ce99c8de
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 16, 25, 18, 30, 4353, ce99c8de
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 16, 25, 18, 30, 4353, ce99c8de
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (524292), 8, 23, 11, 24, 256, f29a4acc
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (524292), 8, 23, 11, 24, 256, f29a4acc
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (524292), 9, 23, 11, 24, 0, 3659b975
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (524292), 9, 23, 11, 24, 0, 3659b975
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (851975), 9, 23, 9, 24, 272, 129c7057
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (851975), 9, 23, 9, 24, 272, 129c7057
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (851975), 9, 24, 9, 25, 16, 5e58bf3d
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 7, 20, 9, 24, 4353, 46b48b04
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 7, 20, 9, 24, 4353, 46b48b04
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 6, 19, 9, 24, 4353, be75b8cf
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 6, 19, 9, 24, 4353, be75b8cf
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 7, 19, 9, 24, 4097, 43fa0f30
060, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 7, 19, 9, 24, 4097, 43fa0f30
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (851980), 13, 49, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 9, 42, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (458753), 16, 39, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (655363), 8, 36, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (524292), 13, 47, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (458753), 16, 39, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (786438), 15, 39, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_BUILDER (851975), 11, 37, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 32, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 32, -9999, -9999, 2304, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 32, 13, 29, 256, 8941296c
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 32, 13, 29, 256, 8941296c
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 31, 13, 29, 0, c9063a52
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 31, 13, 29, 0, c9063a52
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 30, 13, 29, 0, 8a0e6cee
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 14, 30, 13, 29, 0, 8a0e6cee
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_BUILDER (851975), 11, 37, 12, 38, 4360, 23758414
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_BUILDER (851975), 11, 37, 12, 38, 4360, 23758414
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 9, 42, -9999, -9999, 2368, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 9, 42, 13, 50, 256, f92630aa
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (524292), 13, 47, -9999, -9999, 2368, ffffffff
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 9, 42, 13, 50, 320, f92630aa
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 9, 42, 13, 50, 320, f92630aa
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 8, 43, 13, 50, 64, fcf3d6fa
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 8, 43, 13, 50, 64, fcf3d6fa
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 8, 44, 13, 50, 64, def57b8d
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 8, 44, 13, 50, 64, def57b8d
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (524292), 13, 47, 13, 46, 320, dc08b1b1
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (524292), 13, 47, 13, 46, 320, dc08b1b1
060, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (524292), 13, 46, -9999, -9999, 2112, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (3211312), 46, 31, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (3276849), 51, 34, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 42, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (131073), 48, 41, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 32, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (983044), 47, 37, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1114117), 49, 40, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (589830), 48, 40, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (786439), 59, 44, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_TRADER (720904), 51, 35, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GALLEY (1048585), 39, 34, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1179658), 48, 37, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1179658), 48, 37, 50, 34, 4353, af929662
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1179658), 48, 37, 50, 34, 4353, af929662
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1179658), 49, 36, 50, 34, 4097, 46b018ff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1179658), 49, 36, 50, 34, 4097, 46b018ff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (131073), 48, 41, 49, 42, 4353, c1e0326f
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (131073), 48, 41, 49, 42, 4353, c1e0326f
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1114117), 49, 40, 49, 41, 4353, e6d316e5
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (1114117), 49, 40, 49, 41, 4353, e6d316e5
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (589830), 48, 40, 50, 41, 4353, adb83abe
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (589830), 48, 40, 50, 41, 4353, adb83abe
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (589830), 49, 40, 50, 41, 4097, f6ad5b24
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (589830), 49, 40, 50, 41, 4097, f6ad5b24
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (983044), 47, 37, 49, 41, 4353, 964d422f
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (983044), 47, 37, 49, 41, 4353, 964d422f
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (983044), 48, 38, 49, 41, 4097, 5091c379
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (983044), 48, 38, 49, 41, 4097, 5091c379
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (786439), 59, 44, 50, 42, 4353, 653e1c44
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (786439), 59, 44, 50, 42, 4353, 653e1c44
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (786439), 58, 43, 50, 42, 4097, 5c120515
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_WARRIOR (786439), 58, 43, 50, 42, 4097, 5c120515
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GALLEY (1048585), 39, 34, -9999, -9999, 2304, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GALLEY (1048585), 39, 34, 38, 36, 256, 11e629cc
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GALLEY (1048585), 39, 34, 38, 36, 256, 11e629cc
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GALLEY (1048585), 38, 35, 38, 36, 0,  2098be4
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GALLEY (1048585), 38, 35, 38, 36, 0,  2098be4
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 42, -9999, -9999, 2368, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 42, 35, 37, 256, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 32, -9999, -9999, 2368, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 32, 36, 34, 256, ffffffff
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 42, 51, 41, 320, 86d70982
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 42, 51, 41, 320, 86d70982
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 41, 51, 41, 64, af588f37
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (196608), 50, 41, 51, 41, 64, af588f37
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 32, 47, 35, 320, 488749ea
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 32, 47, 35, 320, 488749ea
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 33, 47, 35, 64, f9f8dfc8
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 33, 47, 35, 64, f9f8dfc8
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 34, 47, 35, 64, 6c2a9975
060, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SCOUT (262146), 48, 34, 47, 35, 64, 6c2a9975
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (6881384), 59, 23, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7143532), 60, 24, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (7864439), 58, 22, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (458753), 64, 24, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (262146), 58, 23, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (786436), 63, 23, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (655365), 63, 21, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (262146), 58, 23, 59, 24, 256, 37ea7318
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (262146), 58, 23, 59, 24, 256, 37ea7318
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (458753), 64, 24, 60, 24, 4353, 2e6b5006
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (458753), 64, 24, 60, 24, 4353, 2e6b5006
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (786436), 63, 23, 59, 23, 4353, ce01e0a9
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (786436), 63, 23, 59, 23, 4353, ce01e0a9
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (655365), 63, 21, 59, 23, 4353,  d1b9c91
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (655365), 63, 21, 59, 23, 4353,  d1b9c91
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (655365), 62, 21, 59, 23, 4097, 8fd736eb
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (655365), 62, 21, 59, 23, 4097, 8fd736eb
060, LOC_CIVILIZATION_KONGO_NAME, UNIT_WARRIOR (655365), 62, 21, 59, 23, 4097, 8fd736eb
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (1245202), 21, 37, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (3080238), 21, 35, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SLINGER (3342386), 21, 40, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5242959), 21, 43, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5439570), 20, 41, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5963866), 19, 41, -9999, -9999, 2833, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_SCOUT (196608), 22, 41, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 38, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_AZTEC_EAGLE_WARRIOR (327683), 20, 40, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_AZTEC_EAGLE_WARRIOR (393220), 19, 37, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_SCOUT (720901), 22, 41, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (589830), 23, 39, -9999, -9999, 2325, ffffffff
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_AZTEC_EAGLE_WARRIOR (393220), 19, 37, 20, 37, 256, 9f12a354
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_AZTEC_EAGLE_WARRIOR (393220), 19, 37, 20, 37, 256, 9f12a354
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_SCOUT (196608), 22, 41, 21, 41, 256, bf11dc8f
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_SCOUT (196608), 22, 41, 21, 41, 256, bf11dc8f
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_SCOUT (196608), 21, 41, 21, 40, 16, 66f8a0c4
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 38, 23, 42, 4360, 243bb47a
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 38, 23, 42, 4360, 243bb47a
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 37, 23, 42, 4104, 8fdffa7c
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 37, 23, 42, 4104, 8fdffa7c
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (589830), 23, 39, 24, 38, 256, f37d3160
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (589830), 23, 39, 24, 38, 256, f37d3160
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 37, 23, 42, 4104, 8fdffa7c
060, LOC_CIVILIZATION_AZTEC_NAME, UNIT_BUILDER (524290), 19, 37, 23, 42, 4104, 8fdffa7c
